member,chamber,ticker,type,transaction_date,filing_date,amount,party,signed,q
Thomas H Tuberville,Senate,DVA,S,2023-06-12,2023-07-14,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,CVX,P,2023-06-12,2023-07-14,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,WBA,P,2023-06-12,2023-07-14,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,PFE,P,2023-06-12,2023-07-14,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,KEY,P,2023-06-12,2023-07-14,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,FGBI,P,2023-06-12,2023-07-14,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,FITB,P,2023-06-12,2023-07-14,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,CFG,P,2023-06-12,2023-07-14,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,COF,S,2023-06-09,2023-07-14,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,X,S,2023-06-08,2023-07-14,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,QCOM,P,2023-06-08,2023-07-14,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,QCOM,P,2023-06-06,2023-07-14,75000.5,R,75000.5,2023Q2
Thomas H Tuberville,Senate,CVX,S,2023-06-05,2023-07-14,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,QCOM,S,2023-06-05,2023-07-14,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,QCOM,P,2023-06-02,2023-07-14,175000.5,R,175000.5,2023Q2
Thomas H Tuberville,Senate,QCOM,P,2023-06-01,2023-07-14,175000.5,R,175000.5,2023Q2
Thomas H Tuberville,Senate,CLF,P,2023-06-01,2023-07-14,32500.5,R,32500.5,2023Q2
Gary C Peters,Senate,IFF,P,2023-06-06,2023-06-30,8000.5,D,8000.5,2023Q2
Thomas R Carper,Senate,ETN,S,2023-06-20,2023-06-30,8000.5,D,-8000.5,2023Q2
Thomas R Carper,Senate,TT,P,2023-06-20,2023-06-30,8000.5,D,8000.5,2023Q2
Thomas R Carper,Senate,NVDA,S,2023-05-25,2023-06-30,8000.5,D,-8000.5,2023Q2
Thomas R Carper,Senate,BAH,P,2023-05-22,2023-06-30,8000.5,D,8000.5,2023Q2
Thomas R Carper,Senate,NTLA,P,2023-05-22,2023-06-30,8000.5,D,8000.5,2023Q2
Thomas R Carper,Senate,KEYS,S,2023-05-22,2023-06-30,8000.5,D,-8000.5,2023Q2
Thomas R Carper,Senate,DIS,S,2023-05-22,2023-06-30,8000.5,D,-8000.5,2023Q2
Thomas R Carper,Senate,PYPL,S,2023-05-09,2023-06-30,8000.5,D,-8000.5,2023Q2
"Angus S King, Jr.",Senate,MMM,S,2023-05-19,2023-06-20,8000.5,D,-8000.5,2023Q2
John W Hickenlooper,Senate,SIRI,S,2023-06-09,2023-06-15,32500.5,D,-32500.5,2023Q2
John W Hickenlooper,Senate,CMG,S,2023-05-26,2023-06-15,175000.5,D,-175000.5,2023Q2
John W Hickenlooper,Senate,VZ,S,2023-05-10,2023-06-15,175000.5,D,-175000.5,2023Q2
John W Hickenlooper,Senate,INTC,S,2023-05-10,2023-06-15,175000.5,D,-175000.5,2023Q2
John W Hickenlooper,Senate,AMT,S,2023-05-10,2023-06-15,175000.5,D,-175000.5,2023Q2
Thomas H Tuberville,Senate,CLF,S,2023-05-25,2023-06-15,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,CLF,P,2023-05-25,2023-06-15,32500.5,R,32500.5,2023Q2
Thomas H Tuberville,Senate,V,P,2023-05-24,2023-06-15,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,CLF,P,2023-05-24,2023-06-15,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,PYPL,S,2023-05-23,2023-06-15,32500.5,R,-32500.5,2023Q2
Thomas H Tuberville,Senate,OXY,S,2023-05-22,2023-06-15,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,OXY,P,2023-05-22,2023-06-15,32500.5,R,32500.5,2023Q2
Thomas H Tuberville,Senate,AAPL,S,2023-05-19,2023-06-15,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,X,S,2023-05-19,2023-06-15,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,OXY,S,2023-05-19,2023-06-15,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,CLF,S,2023-05-18,2023-06-15,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,CLX,S,2023-05-17,2023-06-15,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,F,S,2023-05-17,2023-06-15,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,CLF,S,2023-05-17,2023-06-15,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,PYPL,P,2023-05-11,2023-06-15,375000.5,R,375000.5,2023Q2
Thomas H Tuberville,Senate,PYPL,P,2023-05-10,2023-06-15,375000.5,R,375000.5,2023Q2
Thomas H Tuberville,Senate,CLX,S,2023-05-08,2023-06-15,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,PG,S,2023-05-08,2023-06-15,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,X,S,2023-05-08,2023-06-15,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,GOLD,S,2023-05-08,2023-06-15,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,WBA,P,2023-05-08,2023-06-15,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,RF,P,2023-05-08,2023-06-15,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,QCOM,P,2023-05-08,2023-06-15,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,NU,P,2023-05-08,2023-06-15,32500.5,R,32500.5,2023Q2
Thomas H Tuberville,Senate,KEY,P,2023-05-08,2023-06-15,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,FGBI,P,2023-05-08,2023-06-15,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,FITB,P,2023-05-08,2023-06-15,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,CFG,P,2023-05-08,2023-06-15,8000.5,R,8000.5,2023Q2
Shelley M Capito,Senate,XOM,S,2023-05-10,2023-06-14,8000.5,R,-8000.5,2023Q2
Shelley M Capito,Senate,C,S,2023-05-10,2023-06-14,8000.5,R,-8000.5,2023Q2
Shelley M Capito,Senate,BMY,S,2023-05-10,2023-06-14,8000.5,R,-8000.5,2023Q2
"A. Mitchell McConnell, Jr.",Senate,WFC,P,2023-06-05,2023-06-14,8000.5,R,8000.5,2023Q2
Sheldon Whitehouse,Senate,ESS,S,2023-04-18,2023-05-17,8000.5,D,-8000.5,2023Q2
John W Hickenlooper,Senate,TTD,S,2023-04-28,2023-05-15,32500.5,D,-32500.5,2023Q2
John W Hickenlooper,Senate,PTON,S,2023-04-28,2023-05-15,8000.5,D,-8000.5,2023Q2
John W Hickenlooper,Senate,DIS,S,2023-04-28,2023-05-15,32500.5,D,-32500.5,2023Q2
John W Hickenlooper,Senate,CMCSA,S,2023-04-28,2023-05-15,32500.5,D,-32500.5,2023Q2
John W Hickenlooper,Senate,CCCS,S,2023-04-28,2023-05-15,32500.5,D,-32500.5,2023Q2
John W Hickenlooper,Senate,AMZN,S,2023-04-28,2023-05-15,32500.5,D,-32500.5,2023Q2
John W Hickenlooper,Senate,BABA,S,2023-04-28,2023-05-15,8000.5,D,-8000.5,2023Q2
John W Hickenlooper,Senate,SNAP,S,2023-04-28,2023-05-15,8000.5,D,-8000.5,2023Q2
John W Hickenlooper,Senate,PINS,S,2023-04-28,2023-05-15,8000.5,D,-8000.5,2023Q2
John W Hickenlooper,Senate,CARG,S,2023-04-12,2023-05-15,8000.5,D,-8000.5,2023Q2
John W Hickenlooper,Senate,BBY,S,2023-04-12,2023-05-15,8000.5,D,-8000.5,2023Q2
John W Hickenlooper,Senate,CMG,S,2023-05-01,2023-05-15,175000.5,D,-175000.5,2023Q2
Ron L Wyden,Senate,STX,S,2022-11-11,2023-05-15,32500.5,D,-32500.5,2022Q4
Ron L Wyden,Senate,BALL,S,2022-11-11,2023-05-15,32500.5,D,-32500.5,2022Q4
Ron L Wyden,Senate,COUP,S,2022-11-11,2023-05-15,32500.5,D,-32500.5,2022Q4
Ron L Wyden,Senate,DIS,S,2022-11-11,2023-05-15,75000.5,D,-75000.5,2022Q4
Ron L Wyden,Senate,META,S,2022-11-11,2023-05-15,75000.5,D,-75000.5,2022Q4
Ron L Wyden,Senate,FDX,S,2022-11-11,2023-05-15,75000.5,D,-75000.5,2022Q4
Ron L Wyden,Senate,IRBT,S,2022-11-11,2023-05-15,32500.5,D,-32500.5,2022Q4
Ron L Wyden,Senate,MTCH,S,2022-11-11,2023-05-15,32500.5,D,-32500.5,2022Q4
Ron L Wyden,Senate,NFLX,S,2022-11-11,2023-05-15,75000.5,D,-75000.5,2022Q4
Ron L Wyden,Senate,PYPL,S,2022-11-11,2023-05-15,175000.5,D,-175000.5,2022Q4
Ron L Wyden,Senate,SQ,S,2022-11-11,2023-05-15,32500.5,D,-32500.5,2022Q4
Ron L Wyden,Senate,MMM,S,2022-11-11,2023-05-15,8000.5,D,-8000.5,2022Q4
Ron L Wyden,Senate,WDAY,S,2022-11-11,2023-05-15,8000.5,D,-8000.5,2022Q4
Shelley M Capito,Senate,UPS,S,2023-04-04,2023-05-15,8000.5,R,-8000.5,2023Q2
Shelley M Capito,Senate,MCD,S,2023-04-04,2023-05-15,8000.5,R,-8000.5,2023Q2
Shelley M Capito,Senate,DUK,S,2023-04-04,2023-05-15,32500.5,R,-32500.5,2023Q2
Thomas H Tuberville,Senate,CLF,S,2023-04-28,2023-05-12,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,F,P,2023-04-28,2023-05-12,32500.5,R,32500.5,2023Q2
Thomas H Tuberville,Senate,F,P,2023-04-27,2023-05-12,175000.5,R,175000.5,2023Q2
Thomas H Tuberville,Senate,F,P,2023-04-26,2023-05-12,32500.5,R,32500.5,2023Q2
Thomas H Tuberville,Senate,ATVI,S,2023-04-26,2023-05-12,175000.5,R,-175000.5,2023Q2
Thomas H Tuberville,Senate,CLF,S,2023-04-24,2023-05-12,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,X,S,2023-04-24,2023-05-12,75000.5,R,-75000.5,2023Q2
Thomas H Tuberville,Senate,CLF,P,2023-04-24,2023-05-12,32500.5,R,32500.5,2023Q2
Thomas H Tuberville,Senate,OXY,S,2023-04-18,2023-05-12,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,KMB,S,2023-04-14,2023-05-12,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,MMM,P,2023-04-14,2023-05-12,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,MRO,S,2023-04-14,2023-05-12,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,KR,S,2023-04-10,2023-05-12,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,MDLZ,S,2023-04-10,2023-05-12,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,PARA,S,2023-04-10,2023-05-12,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,HPQ,S,2023-04-10,2023-05-12,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,TSLA,S,2023-04-04,2023-05-12,32500.5,R,-32500.5,2023Q2
Thomas H Tuberville,Senate,TXN,S,2023-04-03,2023-05-12,32500.5,R,-32500.5,2023Q2
Thomas H Tuberville,Senate,XP,P,2023-04-03,2023-05-12,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,VCTR,S,2023-04-03,2023-05-12,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,VZ,P,2023-04-03,2023-05-12,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,TREX,S,2023-04-03,2023-05-12,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,MMM,P,2023-04-03,2023-05-12,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,TMO,S,2023-04-03,2023-05-12,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,MSFT,S,2023-04-03,2023-05-12,32500.5,R,-32500.5,2023Q2
Thomas H Tuberville,Senate,TSLA,P,2023-04-03,2023-05-12,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,SKY,P,2023-04-03,2023-05-12,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,SSD,P,2023-04-03,2023-05-12,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,SCI,S,2023-04-03,2023-05-12,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,QSR,P,2023-04-03,2023-05-12,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,REGN,P,2023-04-03,2023-05-12,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,RRC,P,2023-04-03,2023-05-12,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,RH,S,2023-04-03,2023-05-12,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,PHM,S,2023-04-03,2023-05-12,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,PAM,P,2023-04-03,2023-05-12,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,NSC,P,2023-04-03,2023-05-12,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,NDSN,P,2023-04-03,2023-05-12,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,NVDA,P,2023-04-03,2023-05-12,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,MCO,S,2023-04-03,2023-05-12,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,MPWR,S,2023-04-03,2023-05-12,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,MTD,S,2023-04-03,2023-05-12,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,MMC,S,2023-04-03,2023-05-12,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,MKSI,S,2023-04-03,2023-05-12,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,LMST,S,2023-04-03,2023-05-12,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,ITW,S,2023-04-03,2023-05-12,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,IDXX,P,2023-04-03,2023-05-12,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,GFI,S,2023-04-03,2023-05-12,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,FLT,S,2023-04-03,2023-05-12,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,META,S,2023-04-03,2023-05-12,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,ETSY,S,2023-04-03,2023-05-12,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,EW,S,2023-04-03,2023-05-12,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,DQ,S,2023-04-03,2023-05-12,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,CROX,S,2023-04-03,2023-05-12,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,CSCO,S,2023-04-03,2023-05-12,32500.5,R,-32500.5,2023Q2
Thomas H Tuberville,Senate,ANET,S,2023-04-03,2023-05-12,32500.5,R,-32500.5,2023Q2
Thomas H Tuberville,Senate,AMT,S,2023-04-03,2023-05-12,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,ALLE,S,2023-04-03,2023-05-12,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,ABBV,S,2023-04-03,2023-05-12,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,GSK,P,2023-04-03,2023-05-12,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,GNTX,P,2023-04-03,2023-05-12,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,GRMN,P,2023-04-03,2023-05-12,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,DIOD,P,2023-04-03,2023-05-12,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,CBSH,P,2023-04-03,2023-05-12,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,CRUS,P,2023-04-03,2023-05-12,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,AVGO,P,2023-04-03,2023-05-12,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,ADSK,P,2023-04-03,2023-05-12,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,APH,P,2023-04-03,2023-05-12,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,A,P,2023-04-03,2023-05-12,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,CLF,S,2023-04-28,2023-05-11,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,F,P,2023-04-28,2023-05-11,32500.5,R,32500.5,2023Q2
Thomas H Tuberville,Senate,F,P,2023-04-27,2023-05-11,175000.5,R,175000.5,2023Q2
Thomas H Tuberville,Senate,F,P,2023-04-26,2023-05-11,32500.5,R,32500.5,2023Q2
Thomas H Tuberville,Senate,ATVI,S,2023-04-26,2023-05-11,175000.5,R,-175000.5,2023Q2
Thomas H Tuberville,Senate,CLF,S,2023-04-24,2023-05-11,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,X,S,2023-04-24,2023-05-11,75000.5,R,-75000.5,2023Q2
Thomas H Tuberville,Senate,CLF,P,2023-04-24,2023-05-11,32500.5,R,32500.5,2023Q2
Thomas H Tuberville,Senate,OXY,S,2023-04-18,2023-05-11,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,KMB,S,2023-04-14,2023-05-11,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,MMM,P,2023-04-14,2023-05-11,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,MRO,S,2023-04-14,2023-05-11,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,KR,S,2023-04-10,2023-05-11,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,MDLZ,S,2023-04-10,2023-05-11,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,PARA,S,2023-04-10,2023-05-11,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,HPQ,S,2023-04-10,2023-05-11,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,TSLA,S,2023-04-04,2023-05-11,32500.5,R,-32500.5,2023Q2
Thomas H Tuberville,Senate,TXN,S,2023-04-03,2023-05-11,32500.5,R,-32500.5,2023Q2
Thomas H Tuberville,Senate,XP,P,2023-04-03,2023-05-11,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,VCTR,S,2023-04-03,2023-05-11,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,VZ,P,2023-04-03,2023-05-11,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,TREX,S,2023-04-03,2023-05-11,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,MMM,P,2023-04-03,2023-05-11,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,TMO,S,2023-04-03,2023-05-11,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,MSFT,S,2023-04-03,2023-05-11,32500.5,R,-32500.5,2023Q2
Thomas H Tuberville,Senate,TSLA,P,2023-04-03,2023-05-11,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,SKY,P,2023-04-03,2023-05-11,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,SSD,P,2023-04-03,2023-05-11,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,SCI,S,2023-04-03,2023-05-11,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,QSR,P,2023-04-03,2023-05-11,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,REGN,P,2023-04-03,2023-05-11,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,RRC,P,2023-04-03,2023-05-11,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,RH,S,2023-04-03,2023-05-11,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,PHM,S,2023-04-03,2023-05-11,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,PAM,P,2023-04-03,2023-05-11,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,NSC,P,2023-04-03,2023-05-11,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,NDSN,P,2023-04-03,2023-05-11,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,NVDA,P,2023-04-03,2023-05-11,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,MCO,S,2023-04-03,2023-05-11,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,MPWR,S,2023-04-03,2023-05-11,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,MTD,S,2023-04-03,2023-05-11,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,MMC,S,2023-04-03,2023-05-11,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,MKSI,S,2023-04-03,2023-05-11,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,LMST,S,2023-04-03,2023-05-11,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,ITW,S,2023-04-03,2023-05-11,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,IDXX,P,2023-04-03,2023-05-11,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,GFI,S,2023-04-03,2023-05-11,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,FLT,S,2023-04-03,2023-05-11,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,META,S,2023-04-03,2023-05-11,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,ETSY,S,2023-04-03,2023-05-11,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,EW,S,2023-04-03,2023-05-11,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,DQ,S,2023-04-03,2023-05-11,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,CROX,S,2023-04-03,2023-05-11,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,CSCO,S,2023-04-03,2023-05-11,32500.5,R,-32500.5,2023Q2
Thomas H Tuberville,Senate,ANET,S,2023-04-03,2023-05-11,32500.5,R,-32500.5,2023Q2
Thomas H Tuberville,Senate,AMT,S,2023-04-03,2023-05-11,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,ALLE,S,2023-04-03,2023-05-11,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,ABBV,S,2023-04-03,2023-05-11,8000.5,R,-8000.5,2023Q2
Thomas H Tuberville,Senate,GSK,P,2023-04-03,2023-05-11,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,GNTX,P,2023-04-03,2023-05-11,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,GRMN,P,2023-04-03,2023-05-11,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,DIOD,P,2023-04-03,2023-05-11,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,CBSH,P,2023-04-03,2023-05-11,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,CRUS,P,2023-04-03,2023-05-11,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,AVGO,P,2023-04-03,2023-05-11,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,ADSK,P,2023-04-03,2023-05-11,8000.5,R,8000.5,2023Q2
Thomas H Tuberville,Senate,APH,P,2023-04-03,2023-05-11,8000.5,R,8000.5,2023Q2
Ladda Tammy Duckworth,Senate,ITW,S,2023-04-11,2023-05-01,32500.5,D,-32500.5,2023Q2
Thomas R Carper,Senate,NVS,P,2023-04-26,2023-05-01,8000.5,D,8000.5,2023Q2
Thomas R Carper,Senate,TMO,S,2023-04-26,2023-05-01,8000.5,D,-8000.5,2023Q2
Thomas R Carper,Senate,LGI,S,2023-04-17,2023-05-01,8000.5,D,-8000.5,2023Q2
Thomas R Carper,Senate,BRKR,S,2023-04-17,2023-05-01,8000.5,D,-8000.5,2023Q2
Thomas R Carper,Senate,AVNT,S,2023-04-17,2023-05-01,8000.5,D,-8000.5,2023Q2
Thomas R Carper,Senate,SNDR,S,2023-04-17,2023-05-01,8000.5,D,-8000.5,2023Q2
Thomas R Carper,Senate,MRVL,S,2023-04-17,2023-05-01,8000.5,D,-8000.5,2023Q2
Thomas R Carper,Senate,ALGM,S,2023-04-17,2023-05-01,8000.5,D,-8000.5,2023Q2
Thomas R Carper,Senate,DIOD,S,2023-04-17,2023-05-01,8000.5,D,-8000.5,2023Q2
Thomas R Carper,Senate,VSH,S,2023-04-17,2023-05-01,8000.5,D,-8000.5,2023Q2
Thomas R Carper,Senate,UAA,S,2023-04-13,2023-05-01,8000.5,D,-8000.5,2023Q2
Thomas R Carper,Senate,UA,S,2023-04-13,2023-05-01,8000.5,D,-8000.5,2023Q2
Thomas R Carper,Senate,CSCO,S,2023-04-13,2023-05-01,32500.5,D,-32500.5,2023Q2
Daniel S Sullivan,Senate,WFC,S,2023-03-17,2023-04-26,8000.5,R,-8000.5,2023Q1
Tina Smith,Senate,CSII,S,2023-04-05,2023-04-19,75000.5,D,-75000.5,2023Q2
Tina Smith,Senate,MDT,S,2023-04-05,2023-04-19,175000.5,D,-175000.5,2023Q2
John W Hickenlooper,Senate,BATRK,S,2023-03-20,2023-04-13,32500.5,D,-32500.5,2023Q1
John W Hickenlooper,Senate,FWONK,S,2023-03-20,2023-04-13,75000.5,D,-75000.5,2023Q1
John W Hickenlooper,Senate,FWONK,S,2023-03-08,2023-04-13,750000.5,D,-750000.5,2023Q1
John W Hickenlooper,Senate,FWONK,P,2023-03-08,2023-04-13,375000.5,D,375000.5,2023Q1
John W Hickenlooper,Senate,LBRDK,S,2023-03-20,2023-04-13,32500.5,D,-32500.5,2023Q1
John W Hickenlooper,Senate,LSXMK,S,2023-03-20,2023-04-13,32500.5,D,-32500.5,2023Q1
John W Hickenlooper,Senate,LTRPA,S,2023-03-20,2023-04-13,8000.5,D,-8000.5,2023Q1
John W Hickenlooper,Senate,NOK,S,2023-03-15,2023-04-13,8000.5,D,-8000.5,2023Q1
"Angus S King, Jr.",Senate,USB,S,2023-03-20,2023-04-13,8000.5,D,-8000.5,2023Q1
Gary C Peters,Senate,TFC,P,2023-03-14,2023-04-12,8000.5,D,8000.5,2023Q1
Gary C Peters,Senate,O,P,2023-03-14,2023-04-12,32500.5,D,32500.5,2023Q1
Gary C Peters,Senate,NUE,S,2023-03-13,2023-04-12,75000.5,D,-75000.5,2023Q1
Thomas H Tuberville,Senate,CLF,S,2023-03-21,2023-04-12,8000.5,R,-8000.5,2023Q1
Thomas H Tuberville,Senate,TSM,P,2023-03-21,2023-04-12,8000.5,R,8000.5,2023Q1
Thomas H Tuberville,Senate,X,S,2023-03-21,2023-04-12,8000.5,R,-8000.5,2023Q1
Thomas H Tuberville,Senate,CLF,P,2023-03-21,2023-04-12,75000.5,R,75000.5,2023Q1
