ticker,pct,valUSD,name
HLI,0.2791404906538781,149872.0,Houlihan Lokey Inc
SSD,0.2709157250172797,145456.08,Simpson Manufacturing Co Inc
SKX,0.2667121529279865,143199.16,Skechers USA Inc
LPX,0.2658810938447037,142752.96,Louisiana-Pacific Corp
AMD,0.2615835386954767,140445.58,Advanced Micro Devices Inc
TRS,0.2598265062059974,139502.22,TriMas Corp
NSIT,0.2592463293695057,139190.72,Insight Enterprises Inc
FBIN,0.2576233987491352,138319.36,Fortune Brands Innovations Inc
XOM,0.2567303361766492,137839.87,Exxon Mobil Corp
SBUX,0.24828273793421496,133304.31,Starbucks Corp
AIT,0.24006931508071205,128894.48,Applied Industrial Technologie
DCI,0.23956010048329043,128621.08,Donaldson Co Inc
KO,0.23757490856373015,127555.22,Coca-Cola Co/The
CSCO,0.23745876144487418,127492.86,Cisco Systems Inc
NVT,0.23568753650758087,126541.88,nVent Electric PLC
CNM,0.23313462805020024,125171.21,Core &amp; Main Inc
QCOM,0.22602106402650493,121351.9,QUALCOMM Inc
ABBV,0.22204453385171685,119216.88,AbbVie Inc
PLXS,0.22074704239231005,118520.25,Plexus Corp
UBSI,0.21761362184376495,116837.9,United Bankshares Inc/WV
ARLP,0.21522992386983622,115558.08,Alliance Resource Partners LP
IQV,0.21113761908138415,113360.9,IQVIA Holdings Inc
DIS,0.2090162020131208,112221.9,Walt Disney Co/The
ENTG,0.20855522683805916,111974.4,Entegris Inc
NVO,0.2083567560717781,111867.84,Novo Nordisk A/S
LBRDK,0.20307884175832716,109034.1,Liberty Broadband Corp
FGXXX,0.198007760952717,106311.41,First American Government Obli
ATR,0.19759854537407945,106091.7,AptarGroup Inc
DOV,0.18716329667781792,100488.96,Dover Corp
CRWD,0.18649979042988277,100132.72,Crowdstrike Holdings Inc
ARW,0.17868872905948513,95938.92,Arrow Electronics Inc
FCX,0.17022377207510514,91394.04,Freeport-McMoRan Inc
KHC,0.16725283829129692,89798.93,Kraft Heinz Co/The
RHI,0.16632049504631774,89298.35,Robert Half Inc
AMGN,0.16595720935785,89103.3,Amgen Inc
BAC,0.16578360331313283,89010.09,Bank of America Corp
ZION,0.16502207232393107,88601.22,Zions Bancorp NA
ADBE,0.1642969537172442,88211.9,Adobe Inc
PTC,0.16392388976748729,88011.6,PTC Inc
FMAO,0.16250090130890618,87247.59,Farmers &amp; Merchants Bancorp In
AA,0.15996862963916061,85888.0,Alcoa Corp
PAG,0.1536593974512243,82500.54,Penske Automotive Group Inc
WM,0.1530736516621127,82186.05,Waste Management Inc
GTES,0.14699738422123385,78923.67,Gates Industrial Corp PLC
NBIX,0.1462567135227823,78526.0,Neurocrine Biosciences Inc
ST,0.14596211779171364,78367.83,Sensata Technologies Holding P
HTGC,0.14365318160981308,77128.15,Hercules Capital Inc
TMO,0.1408725234780626,75635.2,Thermo Fisher Scientific Inc
KKR,0.13759371415309202,73874.79,KKR &amp; Co Inc
BLK,0.13750179849697367,73825.44,Blackrock Inc
PLUS,0.13731331086983736,73724.24,ePlus Inc
PWR,0.1372908860572808,73712.2,Quanta Services Inc
MMM,0.13649175066894975,73283.14,3M Co
ORCL,0.13019987722295923,69905.0,Oracle Corp
PRGS,0.1296132001708677,69590.01,Progress Software Corp
KLAC,0.12914680504526294,69339.6,KLA Corp
AMAT,0.11757604877232232,63127.2,Applied Materials Inc
LGIH,0.10547938966935992,56632.44,LGI Homes Inc
