ticker,pct,valUSD,name
LVS,0.6785185179935543,307903.2,Las Vegas Sands Corp
WTW,0.6550748560161427,297264.76,Willis Towers Watson PLC
MA,0.6335724111566452,287507.22,Mastercard Inc
AAPL,0.6302061216289085,285979.64,Apple Inc
LMT,0.6275202828012169,284760.84,Lockheed Martin Corp
WWD,0.608781025754357,276257.2,Woodward Inc
OSK,0.5914279903308639,268382.61,Oshkosh Corp
SF,0.5841807871029006,265093.92,Stifel Financial Corp
EPAM,0.5837932488552489,264918.06,EPAM Systems Inc
HON,0.5774341926757962,262032.4,Honeywell International Inc
D,0.5752900611836994,261059.42,Dominion Energy Inc
NEE,0.5704709990540955,258872.59,NextEra Energy Inc
DAL,0.5694196478510242,258395.5,Delta Air Lines Inc
INTU,0.5650839177119664,256428.0,Intuit Inc
ROK,0.5649200304182223,256353.63,Rockwell Automation Inc
