ticker,pct,valUSD,name
LRCX,0.24619476213999897,497953.62,Lam Research Corp
FWONK,0.23121473926121164,467655.02,Liberty Media Corp-Liberty For
C,0.22878659772459325,462743.86,Citigroup Inc
BLK,0.22655200406003365,458224.17,Blackrock Inc
BAC,0.2237916367382757,452641.05,Bank of America Corp
AMGN,0.2237075815776537,452471.04,Amgen Inc
DELL,0.22340351755916918,451856.04,Dell Technologies Inc
IT,0.20791055104152448,420519.96,Gartner Inc
SYY,0.20772650084392932,420147.7,Sysco Corp
DD,0.20651509001776555,417697.5,DuPont de Nemours Inc
JPM,0.20574334092993926,416136.56,JPMorgan Chase &amp; Co
INTU,0.205708949559003,416067.0,Intuit Inc
BX,0.20356911015321177,411738.96,Blackstone Inc
ST,0.19531945285716656,395053.2,Sensata Technologies Holding P
KMX,0.19306125097003357,390485.76,CarMax Inc
MHK,0.1927778188076326,389912.49,Mohawk Industries Inc
ANET,0.18973602664040867,383760.16,Arista Networks Inc
BERY,0.1891243833267382,382523.05,Berry Global Group Inc
ALL,0.187871560464496,379989.09,Allstate Corp/The
DPZ,0.18678133521812207,377784.0,Domino's Pizza Inc
MO,0.18626984020946658,376749.45,Altria Group Inc
CL,0.18599105552962453,376185.58,Colgate-Palmolive Co
DFS,0.18594000738343183,376082.33,Discover Financial Services
SCHW,0.18456757117486122,373306.44,Charles Schwab Corp/The
MMC,0.1843070698891713,372779.55,Marsh &amp; McLennan Cos Inc
OSK,0.18270395538937423,369537.09,Oshkosh Corp
TJX,0.18235580950440503,368832.93,TJX Cos Inc/The
INTC,0.18208164264233967,368278.4,Intel Corp
F,0.18053571195453916,365151.6,Ford Motor Co
MA,0.17547123155092223,354908.18,Mastercard Inc
ELAN,0.17535128200372788,354665.57,Elanco Animal Health Inc
MRK,0.17376781053393792,351462.84,Merck &amp; Co Inc
VRT,0.17064526588518705,345147.18,Vertiv Holdings Co
PWR,0.16954127617983006,342914.25,Quanta Services Inc
UNH,0.16556870202691687,334879.32,UnitedHealth Group Inc
PEP,0.16517144115073432,334075.82,PepsiCo Inc
BK,0.16493414266892645,333595.86,Bank of New York Mellon Corp/T
LOW,0.16472853606286636,333180.0,Lowe's Cos Inc
GLW,0.16408564090105215,331879.68,Corning Inc
TGT,0.1639456527934201,331596.54,Target Corp
UPS,0.1635322048343673,330760.3,United Parcel Service Inc
MDT,0.16310903671498378,329904.4,Medtronic PLC
PENN,0.16292260344654452,329527.32,Penn Entertainment Inc
PFE,0.16186103932399426,327380.2,Pfizer Inc
VZ,0.15997183271965074,323559.09,Verizon Communications Inc
TT,0.15923718933034028,322073.2,Trane Technologies PLC
ZBH,0.15876354163975795,321115.2,Zimmer Biomet Holdings Inc
MCHP,0.15532643163959153,314163.3,Microchip Technology Inc
STX,0.15370738715170404,310888.62,Seagate Technology Holdings PL
CI,0.14840508418845882,300164.18,Cigna Group/The
BBWI,0.146810725743568,296939.43,Bath &amp; Body Works Inc
CMCSA,0.1458819362424226,295060.86,Comcast Corp
TXN,0.14174959746034996,286702.79,Texas Instruments Inc
MCD,0.1352991734839592,273656.16,McDonald's Corp
COF,0.13392071038045314,270868.08,Capital One Financial Corp
VRTX,0.1335961875504485,270211.7,Vertex Pharmaceuticals Inc
AMD,0.13114545133798503,265254.84,Advanced Micro Devices Inc
PANW,0.12109073159256521,244918.16,Palo Alto Networks Inc
CAT,0.11909057375832231,240872.64,Caterpillar Inc
SYK,0.11802289374648967,238713.15,Stryker Corp
QCOM,0.11650995524072733,235653.08,QUALCOMM Inc
ISRG,0.11561259557641944,233838.08,Intuitive Surgical Inc
AMP,0.11424630492191351,231074.62,Ameriprise Financial Inc
NKE,0.11410731552861861,230793.5,NIKE Inc
ROP,0.11154694816906774,225614.9,Roper Technologies Inc
CTVA,0.1099998605547579,222485.76,Corteva Inc
ITW,0.10944222197724848,221357.88,Illinois Tool Works Inc
FITB,0.10886690318949353,220194.24,Fifth Third Bancorp
ETN,0.10730887915877899,217042.98,Eaton Corp PLC
FHN,0.1062263815881919,214853.52,First Horizon Corp
HPQ,0.10566916820589534,213726.5,HP Inc
PNC,0.10488230985562207,212135.0,PNC Financial Services Group I
BAX,0.10462477999229165,211614.12,Baxter International Inc
PRU,0.10249625770094449,207308.97,Prudential Financial Inc
ECL,0.10055854917755488,203389.76,Ecolab Inc
HBAN,0.10005251743297136,202366.26,Huntington Bancshares Inc/OH
AFL,0.09988049136046485,202018.32,Aflac Inc
MSI,0.09986871938602565,201994.51,Motorola Solutions Inc
UNP,0.0985399596252484,199306.96,Union Pacific Corp
BR,0.09792089517187474,198054.84,Broadridge Financial Solutions
QSR,0.09790210747642368,198016.84,Restaurant Brands Internationa
AME,0.0969657089586206,196122.88,AMETEK Inc
MODG,0.09675578118260676,195698.28,Topgolf Callaway Brands Corp
BSX,0.09600595436889361,194181.68,Boston Scientific Corp
APD,0.09450030845544453,191136.36,Air Products and Chemicals Inc
ADP,0.09421892316302165,190567.23,Automatic Data Processing Inc
NVS,0.09420198951646377,190532.98,Novartis AG
AJG,0.09136078071883201,184786.35,Arthur J Gallagher &amp; Co
DE,0.09112501986157293,184309.5,Deere &amp; Co
LIN,0.09025021532006709,182540.12,Linde PLC
PPG,0.08994478177746683,181922.35,PPG Industries Inc
HPE,0.08969193894973843,181410.95,Hewlett Packard Enterprise Co
ORCL,0.0893920527214266,180804.4,Oracle Corp
CPRT,0.08654181099758718,175039.5,Copart Inc
RSG,0.08633650103934999,174624.24,Republic Services Inc
GD,0.08558928967060886,173112.93,General Dynamics Corp
CHX,0.08513509218894875,172194.27,ChampionX Corp
INFN,0.08361757541845281,169124.94,Infinera Corp
MMM,0.0830985603874865,168075.18,3M Co
ROST,0.08182010715334473,165489.38,Ross Stores Inc
D,0.08103230941829889,163895.98,Dominion Energy Inc
EMR,0.07977693538477963,161356.86,Emerson Electric Co
UBER,0.07873270538334816,159244.8,Uber Technologies Inc
CTAS,0.07840579948249947,158583.6,Cintas Corp
VAC,0.07743061920598109,156611.2,Marriott Vacations Worldwide C
MDLZ,0.07713573149348533,156014.76,Mondelez International Inc
REGN,0.077128567448562,156000.27,Regeneron Pharmaceuticals Inc
ODFL,0.07570215122448226,153115.2,Old Dominion Freight Line Inc
ON,0.07440933529158117,150500.35,ON Semiconductor Corp
MGM,0.07085551909375092,143312.4,MGM Resorts International
KLAC,0.06978485777129802,141146.88,KLA Corp
NXPI,0.06731025624148129,136141.75,NXP Semiconductors NV
ALLY,0.06583850234179987,133164.98,Ally Financial Inc
DLTR,0.0563179958841402,113908.8,Dollar Tree Inc
ASML,0.04557481587130692,92179.64,ASML Holding NV
MAGN,0.00018865318298069488,381.57,Magnera Corp
