ticker,pct,valUSD,name
LMT,0.646802195089745,444831.04,Lockheed Martin Corp
EMR,0.641441585244179,441144.34,Emerson Electric Co
WBD,0.6325783962268361,435048.78,Warner Bros Discovery Inc
AMZN,0.631709519990821,434451.22,Amazon.com Inc
NEE,0.6132677251182544,421768.08,NextEra Energy Inc
HD,0.6035127151112243,415059.18,Home Depot Inc/The
LVS,0.5907113746527747,406255.2,Las Vegas Sands Corp
ROK,0.5854886950564696,402663.36,Rockwell Automation Inc
V,0.5633993822893097,387471.68,Visa Inc
WTM,0.5526429748263866,380074.08,White Mountains Insurance Grou
META,0.552381596567825,379894.32,Meta Platforms Inc
D,0.5476023410576956,376607.44,Dominion Energy Inc
BLK,0.5327770494031803,366411.51,Blackrock Inc
AAPL,0.5265927548896684,362158.33,Apple Inc
B,0.5219306223141582,358952.0,Barrick Mining Corp
DAL,0.5187021878735182,356731.68,Delta Air Lines Inc
SF,0.5068344284380552,348569.76,Stifel Financial Corp
WTW,0.5025777840410331,345642.3,Willis Towers Watson PLC
MA,0.49476400488555633,340268.46,Mastercard Inc
BJ,0.48141071078363784,331084.88,BJ's Wholesale Club Holdings I
HON,0.47983877705107364,330003.8,Honeywell International Inc
MSFT,0.4795736619093094,329821.47,Microsoft Corp
ET,0.46149562426273477,317388.5,Energy Transfer LP
SPH,0.4368086832960998,300410.33,Suburban Propane Partners LP
ARMK,0.43266942356092514,297563.6,Aramark
NVO,0.41594563529506096,286062.0,Novo Nordisk A/S
DLTR,0.4133661098955361,284287.96,Dollar Tree Inc
ELV,0.4103461266517553,282211.0,Elevance Health Inc
MKL,0.4063376578286725,279454.22,Markel Group Inc
CDNS,0.3894889093517447,267866.68,Cadence Design Systems Inc
NUE,0.3835699771668236,263796.0,Nucor Corp
MSTR,0.3805304516233372,261705.6,Strategy Inc
PANW,0.3706476314865365,254908.8,Palo Alto Networks Inc
C,0.36657868913333813,252110.43,Citigroup Inc
EQH,0.35505305080633603,244183.8,Equitable Holdings Inc
OXY,0.3541387503558269,243555.0,Occidental Petroleum Corp
DVN,0.33664275044356257,231522.32,Devon Energy Corp
SAP,0.3286090040931859,225997.2,SAP SE
TRS,0.3244711838577664,223151.46,TriMas Corp
INTU,0.3225220139469578,221810.94,Intuit Inc
UBER,0.3212977412158514,220968.96,Uber Technologies Inc
TMUS,0.31699695215967333,218011.14,T-Mobile US Inc
CB,0.316575425918257,217721.24,Chubb Ltd
SNOW,0.2980264392053411,204964.38,Snowflake Inc
BSX,0.294526012012996,202557.0,Boston Scientific Corp
ADSK,0.284743520647005,195829.2,Autodesk Inc
HSIC,0.28462428935415873,195747.2,Henry Schein Inc
COF,0.2843593050760086,195564.96,Capital One Financial Corp
PLXS,0.2838992467704407,195248.56,Plexus Corp
AA,0.2831668758243332,194744.88,Alcoa Corp
SCHW,0.2825936350329708,194350.64,Charles Schwab Corp/The
EPAM,0.279171638766676,191997.2,EPAM Systems Inc
PRI,0.2713349439383302,186607.6,Primerica Inc
LUV,0.26871655204541783,184806.83,Southwest Airlines Co
DCI,0.2466853718037214,169655.13,Donaldson Co Inc
OKE,0.2440667908855887,167854.23,ONEOK Inc
MRSH,0.24312394762680428,167205.8,Marsh &amp; McLennan Cos Inc
CSCO,0.24289925480139532,167051.27,Cisco Systems Inc
PWR,0.24108573229680172,165804.04,Quanta Services Inc
SSD,0.24080838867731996,165613.3,Simpson Manufacturing Co Inc
CLX,0.23431079213125208,161144.65,Clorox Co/The
AIT,0.2299284168818836,158130.72,Applied Industrial Technologie
KLAC,0.22479904304243156,154603.05,KLA Corp
VVV,0.22296984598494918,153345.04,Valvoline Inc
FTNT,0.2194682264796756,150936.84,Fortinet Inc
GEN,0.21651768819377698,148907.64,Gen Digital Inc
FCX,0.21503869670802658,147890.48,Freeport-McMoRan Inc
WDAY,0.21365596268064724,146939.52,Workday Inc
UBSI,0.21163537031734336,145549.88,United Bankshares Inc/WV
KO,0.20523602326466112,141148.8,Coca-Cola Co/The
HLI,0.20193788213891087,138880.54,Houlihan Lokey Inc
ARW,0.20080851460882987,138103.83,Arrow Electronics Inc
CHTR,0.19493077538154702,134061.48,Charter Communications Inc
CNM,0.19408353526306316,133478.8,Core &amp; Main Inc
ABBV,0.18752984184775126,128971.57,AbbVie Inc
SBUX,0.1844587200116606,126859.44,Starbucks Corp
DOV,0.18064442371109846,124236.2,Dover Corp
ARLP,0.17754179282481294,122102.4,Alliance Resource Partners LP
ST,0.17242842796748578,118585.74,Sensata Technologies Holding P
HUM,0.17219524354756188,118425.37,Humana Inc
LPX,0.17115433982061223,117709.5,Louisiana-Pacific Corp
NOW,0.16874208720070988,116050.5,ServiceNow Inc
CRWD,0.1680308579984802,115561.36,Crowdstrike Holdings Inc
IQV,0.16614124557248847,114261.8,IQVIA Holdings Inc
DIS,0.16606636250442036,114210.3,Walt Disney Co/The
BAC,0.15757614932766278,108371.25,Bank of America Corp
QCOM,0.1541078128015752,105985.94,QUALCOMM Inc
AMGN,0.15245800067822018,104851.3,Amgen Inc
GTES,0.14695504030131695,101066.7,Gates Industrial Corp PLC
FMAO,0.14202242717586444,97674.35,Farmers &amp; Merchants Bancorp In
PLUS,0.137755400932124,94739.75,ePlus Inc
ATR,0.13651241470420142,93884.9,AptarGroup Inc
FBIN,0.13418022153532488,92280.96,Fortune Brands Innovations Inc
PAG,0.129792626281794,89263.44,Penske Automotive Group Inc
PTC,0.12265421969828356,84354.08,PTC Inc
ORCL,0.11144390451965513,76644.31,Oracle Corp
NSIT,0.09421986827829283,64798.67,Insight Enterprises Inc
ADBE,0.08447409142625757,58096.12,Adobe Inc
