ticker,pct,valUSD,name
PRU,0.10293294146462857,214984.0,Prudential Financial Inc
APD,0.10237418945197077,213817.0,Air Products and Chemicals Inc
NKE,0.1020624182775387,213165.84,NIKE Inc
PNC,0.10183061519321294,212681.7,PNC Financial Services Group I
UBER,0.1013057330326335,211585.44,Uber Technologies Inc
MMM,0.10083258929749345,210597.24,3M Co
MSI,0.10082749972260524,210586.61,Motorola Solutions Inc
CHX,0.09977644744693556,208391.4,ChampionX Corp
AME,0.09873857635627746,206223.72,AMETEK Inc
HBAN,0.09871637948969061,206177.36,Huntington Bancshares Inc/OH
HPQ,0.09588035153636104,200254.08,HP Inc
GD,0.09435839149118898,197075.34,General Dynamics Corp
CTAS,0.09407654491040822,196486.68,Cintas Corp
MDLZ,0.09343013538405945,195136.6,Mondelez International Inc
CPRT,0.09098475504609191,190029.22,Copart Inc
D,0.08996078333069296,187890.57,Dominion Energy Inc
PPG,0.08780112780084338,183379.95,PPG Industries Inc
MODG,0.08675042025649257,181185.46,Topgolf Callaway Brands Corp
KLAC,0.08006901977581124,167230.8,KLA Corp
ORCL,0.07999344222208545,167072.95,Oracle Corp
ODFL,0.07573086340401422,158170.2,Old Dominion Freight Line Inc
EMR,0.07527771408536826,157223.76,Emerson Electric Co
ROST,0.07366676548057959,153859.16,Ross Stores Inc
HPE,0.06927524757338348,144687.11,Hewlett Packard Enterprise Co
NXPI,0.06561063395549077,137033.26,NXP Semiconductors NV
MGM,0.06462781454128114,134980.56,MGM Resorts International
VAC,0.05905477313009554,123340.8,Marriott Vacations Worldwide C
